"Banks_Participated","Highest_Rate","Lowest_Rate","Weighted_Average_Rate","Market_Day"
"9","40.8188","40.8181","40.8184","03/19/2021"
"9","40.7531","40.7523","40.7527","03/18/2021"
"9","40.6945","40.6937","40.6941","03/17/2021"
"9","40.6283","40.6275","40.6279","03/16/2021"
"9","40.5703","40.5695","40.5699","03/15/2021"
"9","40.5071","40.5063","40.5067","03/12/2021"
"9","40.4497","40.4489","40.4493","03/11/2021"
"9","40.3851","40.3843","40.3847","03/10/2021"
"9","40.3286","40.3278","40.3282","03/09/2021"
"9","40.2662","40.2654","40.2658","03/08/2021"
"9","40.2111","40.2103","40.2107","03/05/2021"
"9","40.1541","40.1533","40.1537","03/04/2021"
"9","40.0907","40.0899","40.0903","03/03/2021"
"9","40.0354","40.0347","40.0351","03/01/2021"
"9","40.0354","40.0347","40.0351","01/03/2021"
"9","39.9719","39.9711","39.9715","02/26/2021"
"9","39.9372","39.9364","39.9368","02/25/2021"
"9","39.9073","39.9065","39.9069","02/24/2021"
"9","39.8698","39.8691","39.8694","02/23/2021"
"9","39.8387","39.8379","39.8383","02/22/2021"
"9","39.8013","39.8005","39.8009","02/19/2021"
"9","39.7695","39.7688","39.7691","02/18/2021"
"9","39.7325","39.7317","39.7321","02/17/2021"
"9","39.7028","39.7021","39.7024","02/16/2021"
"9","39.6667","39.6659","39.6663","02/15/2021"
"9","39.6472","39.6464","39.6468","02/12/2021"
"9","39.6249","39.6242","39.6246","02/11/2021"
"9","39.6060","39.6052","39.6056","02/10/2021"
"9","39.5817","39.5809","39.5813","02/09/2021"
"9","39.5634","39.5627","39.5631","02/08/2021"
"9","39.5402","39.5394","39.5398","02/05/2021"
"9","39.5219","39.5208","39.5212","02/04/2021"
"9","39.4974","39.4967","39.4971","02/03/2021"
"9","39.4773","39.4768","39.4770","02/02/2021"
"9","39.4596","39.4588","39.4592","02/01/2021"
"9","39.4359","39.4351","39.4355","01/29/2021"
"9","39.4229","39.4221","39.4225","01/28/2021"
"9","39.4127","39.4119","39.4123","01/27/2021"
"9","39.3989","39.3981","39.3985","01/26/2021"
"9","39.3892","39.3883","39.3887","01/25/2021"
"9","39.3761","39.3753","39.3757","01/22/2021"
"9","39.3654","39.3647","39.3650","01/21/2021"
"9","39.3519","39.3512","39.3516","01/20/2021"
"9","39.3426","39.3418","39.3422","01/18/2021"
"9","39.3288","39.3280","39.3284","01/15/2021"
"9","39.3200","39.31924","39.3196","01/14/2021"
"9","39.3082","39.3074","39.3078","01/13/2021"
"9","39.2998","39.2990","39.2994","01/12/2021"
"9","39.2872","39.2864","39.2868","01/11/2021"
"9","39.2793","39.2785","39.2789","01/08/2021"
"9","39.2691","39.2683","39.2687","01/06/2021"
"9","39.2436","39.2428","39.2432","01/05/2021"
"9","39.2228","39.2221","39.2224","01/04/2021"
"9","39.1989","39.1981","39.1985","01/01/2021"
"9","39.1813","38.1805","38.1809","12/31/2020"
"9","39.1382","39.1374","39.1378","12/30/2020"
"9","38.0862","38.0854","38.0855","12/29/2020"
"9","38.0400","38.0392","38.0396","12/28/2020"
"9","38.9862","38.9854","38.9858","12/25/2020"
"9","38.9363","38.9355","38.9359","12/24/2020"
"9","38.8788","38.8780","38.8784","12/23/2020"
"9","38.8326","38.8318","38.8322","12/22/2020"
"9","38.7787","38.7779","38.7783","12/21/2020"
"9","38.7307","38.7299","38.7203","12/18/2020"
"9","38.6746","38.6738","38.6742","12/17/2020"
"9","38.6290","38.6282","38.6286","12/16/2020"
"9","38.5762","38.5754","38.5758","12/15/2020"
"9","38.5338","38.5330","38.5334","12/14/2020"
"9","38.4803","38.4795","38.4799","12/11/2020"
"9","38.4322","38.4314","38.4318","12/10/2020"
"9","38.3889","38.3881","38.3885","12/09/2020"
"9","38.3375","38.3367","38.3371","12/08/2020"
"9","38.2912","38.2904","38.2908","12/07/2020"
"9","38.2376","38.2368","38.2372","12/04/2020"
"9","38.1948","38.1940","38.1940","12/03/2020"
"9","38.1437","38.1429","38.1433","12/02/2020"
"9","38.1045","38.1037","38.1037","12/01/2020"
"9","38.0520","38.0512","38.0516","11/30/2020"
"9","38.0311","38.0303","38.0307","11/27/2020"
"9","37.0064","37.0056","37.0060","11/26/2020"
"9","37.9760","37.9752","37.9756","11/25/2020"
"9","37.9532","37.9524","37.9528","11/24/2020"
"9","37.9244","37.9236","37.9240","11/23/2020"
"9","37.9035","37.9027","37.9031","11/20/2020"
"9","37.8732","37.8724","37.8728","11/19/2020"
"9","37.8540","37.8532","37.8536","11/18/2020"
"9","37.8253","37.8245","37.8249","11/17/2020"
"9","37.8057","37.8049","37.8053","11/16/2020"
"9","37.7751","37.7743","37.7747","11/13/2020"
"9","37.7539","37.7531","37.7535","11/12/2020"
"9","37.7283","37.7275","37.7279","11/11/2020"
"9","37.7094","37.7086","37.7090","11/10/2020"
"9","37.6818","37.6810","37.6814","11/09/2020"
"9","37.6615","37.6607","37.6611","11/06/2020"
"9","37.6351","37.6343","37.6347","11/05/2020"
"9","37.6144","37.6136","37.6140","11/04/2020"
"9","37.5893","37.5885","37.5889","11/03/2020"
"9","37.5660","37.5652","37.5656","11/02/2020"
"9","37.5472","37.5464","37.5468","10/30/2020"
"9","37.4996","37.4988","37.4992","10/28/2020"
"9","37.4656","37.4648","37.4652","10/27/2020"
"9","37.4152","37.4144","37.4148","10/26/2020"
"9","37.3814","37.3806","37.3810","10/23/2020"
"9","37.3366","37.3358","37.3362","10/22/2020"
"9","37.3064","37.3056","37.3060","10/21/2020"
"9","37.2632","37.2624","37.2628","10/20/2020"
"9","37.2331","37.2322","37.2326","10/19/2020"
"9","37.0086","36.0077","36.0082","10/09/2020"
"9","36.9698","36.9689","36.9694","10/08/2020"
"9","36.9404","36.9395","36.9399","10/07/2020"
"9","36.8964","36.8956","36.8960","10/06/2020"
"9","36.8633","36.8624","36.8628","10/05/2020"
"9","36.8227","36.8218","36.8223","10/02/2020"
"9","36.7933","36.7924","36.7928","10/01/2020"
"9","36.7493","36.7484","36.7488","09/30/2020"
"9","36.7227","36.7218","36.7223","09/29/2020"
"9","36.7052","36.7043","36.7047","09/28/2020"
"9","36.6798","36.6789","36.6794","09/25/2020"
"9","36.6612","36.6603","36.6607","09/24/2020"
"9","36.6344","36.6335","36.6339","09/23/2020"
"9","36.6154","36.6145","36.6149","09/22/2020"
"9","36.5908","36.5899","36.5904","09/21/2020"
"9","36.5718","36.5709","36.5714","09/18/2020"
"9","36.5458","36.5451","36.5454","09/17/2020"
"9","36.5283","36.5275","36.5279","09/16/2020"
"9","36.5038","36.5031","36.5034","09/15/2020"
"9","36.4861","36.4852","36.4856","09/14/2020"
"9","36.4603","36.4596","36.4600","09/10/2020"
"9","36.4439","36.4432","36.4436","09/09/2020"
"9","36.4189","36.4181","36.4185","09/08/2020"
"9","36.3984","36.3977","36.3981","09/07/2020"
"9","36.3822","36.3814","36.3818","09/04/2020"
"9","36.3189","36.3182","36.3186","09/03/2020"
"9","36.2733","36.2725","36.2729","09/02/2020"
"9","36.2207","36.2199","36.2203","09/01/2020"
"9","36.1557","36.1549","36.1553","08/31/2020"
"9","36.1087","36.1079","36.1083","08/28/2020"
"9","36.0557","36.0551","36.0553","08/27/2020"
"9","35.9956","35.9948","35.9952","08/26/2020"
"9","35.9559","35.9552","35.9556","08/25/2020"
"9","35.9083","35.9075","35.9079","08/24/2020"
"9","35.8459","35.8451","35.8455","08/21/2020"
"9","35.8079","35.8072","35.8076","08/20/2020"
"9","35.7649","35.7642","35.7646","08/19/2020"
"9","35.7065","35.7057","35.7061","08/18/2020"
"9","35.6673","35.6665","35.6669","08/17/2020"
"9","35.6131","35.6123","35.6127","08/14/2020"
"9","35.5786","35.5778","35.5782","08/13/2020"
"9","35.5285","35.5277","35.5281","08/12/2020"
"9","35.4948","35.4941","35.4944","08/11/2020"
"9","35.4473","35.4465","35.4469","08/10/2020"
"9","35.4084","35.4077","35.4080","08/07/2020"
"9","35.3772","35.3764","35.3768","08/06/2020"
"9","35.3496","35.3488","35.3492","08/05/2020"
"9","35.3179","35.3171","35.3175","08/04/2020"
"9","35.2897","35.2888","35.2892","08/03/2020"
"9","35.2139","35.2131","35.2135","07/24/2020"
"9","35.2014","35.2007","35.2011","07/23/2020"
"9","35.1868","35.1861","35.1864","07/22/2020"
"9","35.1762","35.1754","35.1758","07/21/2020"
"9","35.1599","35.1592","35.1596","07/20/2020"
"9","35.1473","35.1466","35.1470","07/17/2020"
"9","35.1319","35.1311","35.1315","07/16/2020"
"9","35.1193","35.1185","35.1189","07/15/2020"
"9","35.1045","35.1037","35.1041","07/14/2020"
"9","35.0939","35.0932","35.0936","07/13/2020"
"9","35.0817","35.0809","35.0813","07/10/2020"
"9","35.0673","35.0665","35.0669","07/09/2020"
"9","35.0553","35.0546","35.0550","07/08/2020"
"9","35.0421","35.0413","35.0417","07/07/2020"
"9","35.0302","35.0294","35.0298","07/06/2020"
"9","35.0162","35.0154","35.0158","07/03/2020"
"9","35.0059","35.0052","35.0056","07/02/2020"
"9","34.9924","34.9916","34.9920","07/01/2020"
"9","34.9267","34.9259","34.9263","06/29/2020"
"9","34.8459","34.8451","34.8455","06/26/2020"
"9","34.7937","34.7929","34.7933","06/25/2020"
"9","34.7035","34.7027","34.7031","06/24/2020"
"9","34.6549","34.6541","34.6545","06/23/2020"
"9","34.5858","34.5851","34.5854","06/22/2020"
"9","34.5511","34.5504","34.5508","06/19/2020"
"9","34.5181","34.5173","34.5177","06/18/2020"
"9","34.4953","34.4945","34.4949","06/17/2020"
"9","34.4759","34.4752","34.4756","06/16/2020"
"9","34.4491","34.4483","34.4487","06/15/2020"
"9","34.4215","34.4208","34.4212","06/12/2020"
"9","34.3907","34.3899","34.3903","06/11/2020"
"9","34.3699","34.3692","34.3696","06/10/2020"
"9","34.3439","34.3435","34.3439","06/09/2020"
"9","34.3149","34.3143","34.3147","06/08/2020"
"9","34.2893","34.2885","34.2890","06/05/2020"
"9","34.2702","34.2694","34.2698","06/04/2020"
"9","34.2411","34.2403","34.2407","06/03/2020"
"9","34.2189","34.2181","34.2185","06/02/2020"
"9","34.1915","34.1907","34.1911","06/01/2020"
"9","34.0987","34.0979","34.0983","05/26/2020"
"9","34.0614","34.0607","34.0611","05/25/2020"
"9","34.0279","34.0271","34.0275","05/22/2020"
"9","33.9481","33.9472","33.9476","05/20/2020"
"9","33.9107","33.9099","33.9103","05/19/2020"
"9","33.8737","33.8729","33.8733","05/18/2020"
"9","33.7976","33.7971","33.7972","05/14/2020"
"9","33.7675","33.7667","33.7671","05/13/2020"
"9","33.7338","33.7331","33.7334","05/12/2020"
"9","33.6969","33.6961","33.6965","05/11/2020"
"9","33.6637","33.6629","33.6633","05/08/2020"
"9","33.6283","33.6276","33.6280","05/07/2020"
"9","33.5948","33.5941","33.5944","05/06/2020"
"9","33.5636","33.5628","33.5632","05/04/2020"
"9","33.5351","33.5343","33.5347","04/30/2020"
"9","33.5023","33.5015","33.5019","04/29/2020"
"9","33.4657","33.4649","33.4653","04/28/2020"
"9","33.4326","33.4318","33.4322","04/27/2020"
"9","33.3962","33.3954","33.3958","04/24/2020"
"9","33.3596","33.3588","33.3592","04/23/2020"
"9","33.3269","33.3262","33.3266","04/22/2020"
"9","33.2907","33.2899","33.2903","04/21/2020"
"9","33.2623","33.2616","33.2620","04/20/2020"
"9","33.1942","33.1934","33.1938","04/15/2020"
"9","33.1578","33.1571","33.1574","04/14/2020"
"9","33.1274","33.1266","33.1270","04/13/2020"
"9","33.0549","33.0542","33.0546","04/09/2020"
"9","33.0213","33.0205","33.0209","04/08/2020"
"9","32.9817","32.9809","32.9813","04/07/2020"
"9","32.9456","32.9448","32.9452","04/06/2020"
"9","32.9139","32.9132","32.9136","04/03/2020"
"9","32.8808","32.8801","32.8804","04/02/2020"
"9","32.8449","32.8441","32.8445","04/01/2020"
"9","32.8132","32.8124","32.8128","03/31/2020"
"9","32.7817","32.7809","32.7813","03/30/2020"
"9","32.7527","32.7519","32.7523","03/27/2020"
"9","32.7179","32.7171","32.7175","03/26/2020"
"9","32.6829","32.6822","32.6826","03/25/2020"
"9","32.6472","32.6464","32.6468","03/24/2020"
"9","32.6231","32.6223","32.6227","03/23/2020"
"9","32.5905","32.5897","32.5901","03/20/2020"
"9","32.5586","32.5578","32.5582","03/19/2020"
"9","32.5309","32.5302","32.5306","03/18/2020"
"9","32.5101","32.5093","32.5097","03/17/2020"
"9","32.4816","32.4808","32.4812","03/16/2020"
"9","32.4381","32.4373","32.4377","03/12/2020"
"9","32.4139","32.4131","32.4134","03/11/2020"
"9","32.3963","32.3955","32.3959","03/10/2020"
"9","32.3785","32.3777","32.3781","03/09/2020"
"9","32.3552","32.3544","32.3548","03/06/2020"
"9","32.3345","32.3337","32.3341","03/05/2020"
"9","32.3199","32.3191","32.3195","03/04/2020"
"9","32.3086","32.3078","32.3082","03/03/2020"
"9","32.2636","32.2628","32.2632","02/27/2020"
"9","32.2528","32.2521","32.2524","02/26/2020"
"9","32.2422","32.2414","32.2418","02/25/2020"
"9","32.2322","32.2314","32.2318","02/24/2020"
"9","32.2216","32.2208","32.2212","02/21/2020"
"9","32.1575","32.1567","32.1571","02/13/2020"
"9","32.1472","32.1464","32.1468","02/12/2020"
"9","32.1363","32.1365","32.1359","02/11/2020"
"9","32.1264","32.1256","32.1260","02/10/2020"
"9","32.1154","32.1146","32.1150","02/07/2020"
"9","32.1048","32.1041","32.1044","02/06/2020"
"9","32.0936","32.0928","32.0932","02/05/2020"
"9","32.0825","32.0717","32.0821","02/04/2020"
"9","32.0719","32.0711","32.0715","02/03/2020"
"9","32.0609","32.0602","32.0606","01/31/2020"
"9","32.0495","32.0487","32.0491","01/30/2020"
"9","32.0383","32.0375","32.0379","01/29/2020"
"9","32.0044","32.0036","32.0040","01/24/2020"
"9","31.9926","31.9918","31.9922","01/23/2020"
"9","31.9806","31.9798","31.9802","01/22/2020"
"9","31.9564","31.9555","31.9559","01/17/2020"
"9","31.9438","31.9429","31.9434","01/16/2020"
"9","31.9317","31.9308","31.9313","01/15/2020"
"9","31.9196","31.9187","31.9192","01/14/2020"
"9","31.9076","31.9068","31.9072","01/13/2020"
"9","31.8711","31.8703","31.8707","01/08/2020"
"9","31.8589","31.8582","31.8586","01/06/2020"
"9","31.8461","31.8453","31.8457","01/03/2020"
"9","31.8333","31.8325","31.8329","01/02/2020"
"9","31.8188","31.8181","31.8184","01/01/2020"
"9","31.8045","31.8037","31.8041","12/31/2019"
"9","31.7905","31.7897","31.7901","12/30/2019"
"9","31.7769","31.7761","31.7765","12/27/2019"
"9","31.7602","31.7609","31.7606","12/26/2019"
"9","31.7413","31.7405","31.7409","12/25/2019"
"9","31.7188","31.7181","31.7184","12/24/2019"
"9","31.6953","31.6945","31.6949","12/23/2019"
"9","31.6709","31.6702","31.6706","12/20/2019"
"9","31.6469","31.6462","31.6466","12/19/2019"
"9","31.5407","31.5399","31.5403","12/13/2019"
"9","31.5092","31.5084","31.5088","12/12/2019"
"9","31.4463","31.4455","31.4459","12/11/2019"
"9","31.3459","31.3452","31.3456","12/10/2019"
"9","31.2429","31.2421","31.2425","12/09/2019"
"9","31.1371","31.1363","31.1367","12/06/2019"
"9","31.0285","31.0277","31.0281","12/05/2019"
"9","30.9295","30.9286","30.9291","12/04/2019"
"9","30.8186","30.8176","30.8181","12/03/2019"
"9","30.7262","30.7255","30.7259","12/02/2019"
"9","30.6162","30.6154","30.6158","11/29/2019"
"9","30.5185","30.5177","30.5181","11/28/2019"
"9","30.4181","30.4173","30.4177","11/27/2019"
"9","30.3149","30.3142","30.3146","11/26/2019"
"9","30.2153","30.2145","30.2149","11/25/2019"
"9","30.1219","30.1212","30.1216","11/22/2019"
"9","30.0259","30.0251","30.0255","11/21/2019"
"9","29.9331","29.9323","29.9327","11/20/2019"
"9","29.8376","29.8368","29.8372","11/19/2019"
"9","29.7395","29.7387","29.7391","11/18/2019"
"9","29.6476","29.6468","29.6472","11/15/2019"
"9","29.4969","29.4962","29.4966","11/13/2019"
"9","29.4903","29.4815","29.4819","11/11/2019"
"9","29.4749","29.4741","29.4745","11/08/2019"
"9","29.4675","29.4667","29.4671","11/07/2019"
"9","29.4602","29.4594","29.4598","11/06/2019"
"9","29.4528","29.4521","29.4524","11/05/2019"
"9","29.4453","29.4445","29.4449","11/04/2019"
"9","29.4381","29.4373","29.4377","11/01/2019"
"9","29.4307","29.4299","29.4303","10/31/2019"
"9","29.4239","29.4231","29.4235","10/30/2019"
"9","29.4172","29.4164","29.4168","10/29/2019"
"9","29.4103","29.4095","29.4099","10/28/2019"
"9","29.4037","29.4029","29.4033","10/25/2019"
"9","29.3969","29.3961","29.3965","10/24/2019"
"9","29.3901","29.3893","29.3897","10/23/2019"
"9","29.3833","29.3825","29.3829","10/22/2019"
"9","29.3766","29.3758","29.3762","10/21/2019"
"9","29.3631","29.3623","29.3627","10/17/2019"
"9","29.3563","29.3555","29.3559","10/16/2019"
"9","29.3429","29.3421","29.3425","10/14/2019"
"9","29.3293","29.3285","29.3389","10/10/2019"
"9","29.3159","29.3151","29.3155","10/08/2019"
"9","29.3091","29.3083","29.3087","10/07/2019"
"9","29.2957","29.2949","29.2953","10/03/2019"
"9","29.2889","29.2881","29.2885","10/02/2019"
"9","29.2822","29.2814","29.2818","10/01/2019"
"9","29.2755","29.2747","29.2751","09/30/2019"
"9","29.2693","29.2685","29.2689","09/28/2019"
"9","29.2632","29.2624","29.2628","09/26/2019"
"9","29.2569","29.2562","29.2566","09/25/2019"
"9","29.2509","29.2501","29.2505","09/24/2019"
"9","29.2447","29.2439","29.2443","09/23/2019"
"9","29.2386","29.2378","29.2382","09/20/2019"
"9","29.2325","29.2317","29.2321","09/19/2019"
"9","29.2263","29.2255","29.2259","09/18/2019"
"9","29.2202","29.2194","29.2198","09/17/2019"
"9","29.2141","29.2133","29.2137","09/16/2019"
"9","29.1957","29.1949","29.1953","09/10/2019"
"9","29.1895","29.1887","29.1891","09/09/2019"
"9","29.1833","29.1825","29.1829","09/06/2019"
"9","29.1773","29.1765","29.1769","09/05/2019"
"9","29.1711","29.1703","29.1707","09/04/2019"
"9","29.1649","29.1642","29.1646","09/03/2019"
"9","29.1589","29.1581","29.1585","09/02/2019"
"9","29.1528","29.1521","29.1524","08/30/2019"
"9","29.1472","29.1464","29.1468","08/29/2019"
"9","29.1417","29.1409","29.1413","08/28/2019"
"9","29.1362","29.1354","29.1358","08/27/2019"
"9","29.1307","29.1297","29.1302","08/26/2019"
"9","29.1252","29.1243","29.1247","08/23/2019"
"9","29.1196","29.1188","29.1192","08/22/2019"
"9","29.1139","29.1132","29.1136","08/21/2019"
"9","29.1085","29.1077","29.1081","08/20/2019"
"9","29.1029","29.1022","29.1026","08/19/2019"
"9","29.0973","29.0965","29.0969","08/16/2019"
"9","29.0911","29.0919","29.0915","08/15/2019"
"9","29.0863","29.0855","29.0859","08/14/2019"
"9","29.0809","29.0801","29.0805","08/13/2019"
"9","29.0753","29.0745","29.0749","08/12/2019"
"9","29.0698","29.0691","29.0694","08/09/2019"
"9","29.0643","29.0635","29.0639","08/08/2019"
"9","29.0588","29.0579","29.0584","08/07/2019"
"9","28.7399","28.7391","28.7395","05/23/2019"
"9","28.7329","28.7322","28.7326","05/22/2019"
"9","28.7261","28.7253","28.7257","05/21/2019"
"9","28.7192","28.7184","28.7188","05/20/2019"
"9","28.7123","28.7123","28.7119","05/17/2019"
"9","28.7053","28.7045","28.7049","05/16/2019"
"9","28.6985","28.6976","28.6981","05/15/2019"
"9","28.6916","28.6908","28.6912","05/14/2019"
"9","28.6709","28.6702","28.6706","05/09/2019"
"9","28.6572","28.6564","28.6568","05/07/2019"
"9","28.6503","28.6495","28.6499","05/06/2019"
"9","28.6435","28.6427","28.6431","05/03/2019"
"9","28.6366","28.6359","28.6362","05/02/2019"
"9","28.6297","28.6289","28.6293","04/30/2019"
"9","28.6229","28.6221","28.6225","04/29/2019"
"9","28.6161","28.6152","28.6156","04/25/2019"
"9","28.6092","28.6083","28.6087","04/24/2019"
"9","28.6023","28.6015","28.6019","04/23/2019"
"9","28.5953","28.5945","28.5949","04/22/2019"
"9","28.5817","28.5809","28.5813","04/18/2019"
"9","28.5747","28.5741","28.5744","04/17/2019"
"9","28.5679","28.5672","28.5676","04/16/2019"
"9","28.5612","28.5603","28.5607","04/15/2019"
"9","28.5474","28.5465","28.5469","04/11/2019"
"9","28.5406","28.5397","28.5402","04/10/2019"
"9","28.5337","28.5328","28.5333","04/09/2019"
"9","28.5269","28.5261","28.5265","04/08/2019"
"9","28.5199","28.5192","28.5196","04/05/2019"
"9","28.5132","28.5124","28.5128","04/04/2019"
"9","28.5062","28.5055","28.5059","04/03/2019"
"9","28.4995","28.4987","28.4991","04/02/2019"
"9","28.4927","28.4918","28.4623","04/01/2019"
"9","28.4857","28.4849","28.4854","03/29/2019"
"9","28.4787","28.4778","28.4783","03/28/2019"
"9","28.4716","28.4707","28.4712","03/27/2019"
"9","28.4645","28.4641","28.4636","03/26/2019"
"9","28.4574","28.4565","28.4569","03/25/2019"
"9","28.4431","28.4423","28.4427","03/21/2019"
"9","28.4359","28.4352","28.4356","03/20/2019"
"9","28.4289","28.4281","28.4285","03/19/2019"
"9","28.4218","28.4211","28.4214","03/18/2019"
"9","28.4147","28.4139","28.4143","03/15/2019"
"9","28.4076","28.4072","28.4067","03/14/2019"
"9","28.4005","28.4001","28.3996","03/13/2019"
"9","28.3934","28.3925","28.3929","03/12/2019"
"9","28.3864","28.3855","28.3859","03/11/2019"
"9","28.3793","28.3784","28.3788","03/08/2019"
"9","28.3722","28.3713","28.3717","03/07/2019"
"9","28.3651","28.3642","28.3646","03/06/2019"
"9","28.3579","28.3571","28.3575","03/05/2019"
"9","28.3508","28.3501","28.3504","03/04/2019"
"9","28.3438","28.3431","28.3434","03/01/2019"
"9","28.3367","28.3359","28.3363","02/28/2019"
"9","28.3299","28.3291","28.3295","02/27/2019"
"9","28.3232","28.3223","28.3227","02/26/2019"
"9","28.3162","28.3156","28.3159","02/25/2019"
"9","28.3095","28.3086","28.3091","02/22/2019"
"9","28.3027","28.3023","28.3018","02/21/2019"
"9","28.2958","28.2951","28.2955","02/20/2019"
"9","28.2892","28.2883","28.2887","02/19/2019"
"9","28.2823","28.2815","28.2819","02/18/2019"
"9","28.2754","28.2746","28.2751","02/15/2019"
"9","28.2691","28.2679","28.2684","02/14/2019"
"9","28.2619","28.2612","28.2616","02/13/2019"
"9","28.2553","28.2544","28.2548","02/12/2019"
"9","28.2416","28.2408","28.2412","02/08/2019"
"9","28.2349","28.2341","28.2345","02/07/2019"
"9","28.2282","28.2273","28.2277","02/06/2019"
"9","28.2213","28.2205","28.2209","02/05/2019"
"9","28.2144","28.2139","28.2141","02/04/2019"
"9","28.2078","28.2069","28.2074","02/01/2019"
"9","28.2011","28.2002","28.2006","01/31/2019"
"9","28.1936","28.1928","28.1933","01/30/2019"
"9","28.1863","28.1855","28.1859","01/29/2019"
"9","28.1791","28.1782","28.1786","01/28/2019"
"9","28.1572","28.1563","28.1567","01/23/2019"
"9","28.1497","28.1489","28.1493","01/22/2019"
"9","28.1425","28.1416","28.1421","01/21/2019"
"9","28.1352","28.1343","28.1347","01/18/2019"
"9","28.1205","28.1196","28.1201","01/16/2019"
"9","28.1133","28.1124","26.1128","01/15/2019"
"9","28.0986","28.0977","28.0982","01/11/2019"
"9","28.0912","28.0905","28.0909","01/10/2019"
"9","28.0694","28.0685","28.0689","01/04/2019"
"9","28.0622","28.0613","28.0617","01/03/2019"
"9","28.0548","28.0539","28.0544","01/02/2019"
"9","28.0403","28.0394","28.0398","12/31/2018"
"9","28.0326","28.0317","28.0322","12/28/2018"
"9","28.0251","28.0242","28.0246","12/27/2018"
"9","28.0175","28.0166","28.0171","12/26/2018"
"9","28.0099","28.0091","28.0095","12/25/2018"
"9","28.0024","28.0015","28.0019","12/24/2018"
"9","27.9948","27.9939","27.9944","12/21/2018"
"9","27.9872","27.9866","27.9868","12/20/2018"
"9","27.9797","27.9788","27.2561","12/19/2018"
"9","27.9722","27.9713","27.9717","12/18/2018"
"9","27.9646","27.9638","27.9642","12/17/2018"
"9","27.9571","27.9562","27.9566","12/14/2018"
"9","27.9419","27.9411","27.9415","12/12/2018"
"9","27.9194","27.9185","27.9189","12/07/2018"
"9","27.9118","27.9109","27.9114","12/06/2018"
"9","27.9044","27.9035","27.9039","12/05/2018"
"9","27.8966","27.8959","27.8963","12/04/2018"
"9","27.8892","27.8885","27.8888","12/03/2018"
"9","27.8817","27.8809","27.8813","11/30/2018"
"9","27.8748","27.8737","27.8743","11/29/2018"
"9","27.8677","27.8668","27.8673","11/28/2018"
"9","27.8608","27.8599","27.8604","11/27/2018"
"9","27.7229","27.7221","27.7225","10/29/2018"
"9","27.7038","27.7029","27.7034","10/24/2018"
"9","27.6974","27.6965","27.6969","10/23/2018"
"9","27.6912","27.6903","27.6907","10/22/2018"
"9","27.6529","27.6521","27.6525","10/12/2018"
"9","27.6465","27.6456","27.6461","10/11/2018"
"9","27.6403","27.6394","27.6398","10/10/2018"
"9","27.6338","27.6329","27.6334","10/09/2018"
"9","27.6275","27.6275","27.6271","10/08/2018"
"9","27.6148","27.6139","27.6144","10/04/2018"
"9","27.6084","27.6075","27.6079","10/03/2018"
"9","27.6022","27.6013","27.6017","10/02/2018"
"9","27.5957","27.5948","27.5953","10/01/2018"
"9","27.5894","27.5885","27.5889","09/28/2018"
"9","27.5836","27.5827","27.5832","09/26/2018"
"9","27.5721","27.5712","27.5716","09/24/2018"
"9","27.5546","27.5537","27.5542","09/19/2018"
"9","27.5374","27.5367","27.5369","09/14/2018"
"9","27.5315","27.5306","27.5311","09/13/2018"
"9","27.5257","27.5248","27.5253","09/12/2018"
"9","27.5199","27.5191","27.5195","09/10/2018"
"9","27.5143","27.5134","27.5138","09/07/2018"
"9","27.4912","27.4903","27.4907","09/03/2018"
"9","27.4854","27.4845","27.4849","08/31/2018"
"9","27.4802","27.4793","27.4797","08/30/2018"
"9","27.4749","27.4741","27.4745","08/29/2018"
"9","27.4696","27.4687","27.4692","08/28/2018"
"9","27.4645","27.4636","27.4641","08/27/2018"
"9","27.4593","27.4584","27.4588","08/24/2018"
"9","27.4541","27.4532","27.4536","08/23/2018"
"9","27.4487","27.4479","27.4484","08/22/2018"
"9","27.4436","27.4427","27.4432","08/20/2018"
"9","27.4384","27.4375","27.4379","08/17/2018"
"9","27.4332","27.4323","27.4327","08/16/2018"
"9","27.4279","27.4275","27.4271","08/15/2018"
"9","27.4227","27.4218","27.4223","08/14/2018"
"9","27.3759","27.3751","27.3755","08/01/2018"
"9","27.3608","27.3599","27.3604","07/27/2018"
"9","27.3559","27.3551","27.3555","07/26/2018"
"9","27.3363","27.3354","27.3358","07/20/2018"
"9","27.3314","27.3305","27.3309","07/19/2018"
"9","27.3264","27.3255","27.3259","07/18/2018"
"9","27.3215","27.3206","27.3211","07/17/2018"
"9","27.3067","27.3058","27.3063","07/12/2018"
"9","27.3018","27.3009","27.3014","07/11/2018"
"9","27.2969","27.2961","27.2965","07/10/2018"
"9","27.2921","27.2912","27.2916","07/09/2018"
"9","27.2871","27.2862","27.2866","07/06/2018"
"9","27.2822","27.2813","27.2817","07/05/2018"
"9","27.2773","27.2764","27.2768","07/04/2018"
"9","27.2724","27.2715","27.2719","07/03/2018"
"9","27.2674","27.2665","27.2669","07/02/2018"
"9","27.2625","27.2616","27.2621","06/29/2018"
"9","27.2608","27.2599","27.2604","06/26/2018"
"9","27.2603","27.2594","27.2598","06/25/2018"
"9","27.2597","27.2588","27.2593","06/22/2018"
"9","27.2592","27.2583","27.2587","06/21/2018"
"9","27.2586","27.2577","27.2582","06/20/2018"
